#REFERENCE 3 342.1832200 -44.5308890
81   16.34  -23.90   0.79   0.72 -60.410    0.09   0.072   3.549  119.3 0.347  21.28 112 111
81  -20.88  -12.40   0.83   0.72  46.240    0.14   0.072   3.547  119.2 0.347  21.28 113 112
81  -66.33   48.92   1.29   0.72  21.970    0.53   0.071   3.521  118.8 0.347  21.30 114 113
81   48.04  100.07   0.82   0.72  59.500    0.14   0.071   3.520  118.8 0.347  21.30 115 114
81  -52.70  -40.95   1.02   0.71  68.540    0.35   0.071   3.494  118.3 0.347  21.32 116 115
81   21.31  -11.68   1.04   0.68  15.730    0.40   0.068   3.344  115.8 0.347  21.41 117 116
81   24.48   -6.77   1.38   0.68 -65.570    0.61   0.068   3.342  115.8 0.347  21.41 118 117
81    9.85   10.73   1.35   0.66  15.640    0.61   0.066   3.242  114.0 0.347  21.48 119 118
81  -86.27  -24.97   1.30   0.65 -32.400    0.60   0.065   3.194  113.1 0.347  21.51 120 119
81   17.40   -9.35   0.77   0.65   3.860    0.17   0.065   3.189  113.1 0.347  21.52 121 120
81   42.65  -14.14   0.88   0.65  24.270    0.30   0.065   3.184  113.0 0.347  21.52 122 121
81  -62.04   42.55   0.68   0.64  35.690    0.05   0.064   3.166  112.7 0.347  21.53 123 122
81  100.29  -61.04   1.08   0.63  24.450    0.49   0.063   3.117  111.8 0.347  21.56 124 123
81  -24.92  -25.28   0.93   0.63  -5.230    0.37   0.063   3.113  111.7 0.347  21.57 125 124
81   -6.18  -55.47   0.72   0.63  12.870    0.13   0.063   3.111  111.7 0.347  21.57 126 125
81    3.02  -34.03   0.75   0.63  52.520    0.17   0.063   3.091  111.3 0.347  21.58 127 126
81 -105.99   30.99   1.63   0.62  21.450    0.75   0.062   3.053  110.6 0.347  21.61 128 127
81   85.69  -24.48   0.65   0.61 -37.560    0.07   0.060   2.977  109.3 0.347  21.66 129 128
81    0.39   -7.94   0.91   0.60  79.640    0.39   0.060   2.961  108.9 0.347  21.68 130 129
81   39.00  -72.79   0.66   0.59 -27.270    0.11   0.059   2.920  108.2 0.347  21.71 131 130
81  -70.46  -35.22   0.77   0.59  87.970    0.27   0.058   2.877  107.4 0.347  21.74 132 131
81  -34.34  -32.69   0.61   0.58  86.480    0.05   0.057   2.833  106.6 0.347  21.77 133 132
81  -24.62   57.34   1.13   0.57  26.000    0.59   0.057   2.806  106.1 0.347  21.79 134 133
81  -76.72   22.27   0.59   0.56  -7.580    0.06   0.056   2.756  105.1 0.347  21.83 135 134
81  -21.44   -8.87   0.59   0.56  60.310    0.07   0.055   2.729  104.6 0.347  21.85 136 135
81  -43.35   53.23   0.88   0.55  61.880    0.43   0.055   2.720  104.4 0.347  21.86 137 136
81   -2.76   20.30   0.86   0.55  25.500    0.42   0.055   2.720  104.4 0.347  21.86 138 137
81  -28.36  -58.51   0.89   0.55  14.220    0.45   0.055   2.697  104.0 0.347  21.88 139 138
81   11.07   22.22   0.56   0.55  17.860    0.01   0.055   2.691  103.9 0.347  21.88 140 139
81   -3.38    5.69   0.60   0.54 -63.160    0.10   0.054   2.652  103.1 0.347  21.91 141 140
81  -72.56   33.67   0.62   0.54   8.100    0.14   0.054   2.644  103.0 0.347  21.92 142 141
81   -6.16   67.33   0.60   0.53 -10.290    0.12   0.053   2.620  102.5 0.347  21.94 143 142
81  -37.48  -99.97   0.73   0.53  51.550    0.30   0.053   2.605  102.2 0.347  21.95 144 143
81    1.72   14.44   0.60   0.53  68.430    0.12   0.053   2.605  102.2 0.347  21.95 145 144
81  -24.54  -85.03   0.73   0.52 -18.650    0.32   0.052   2.571  101.5 0.347  21.98 146 145
81  -14.88   22.30   0.54   0.52 -32.370    0.04   0.052   2.551  101.1 0.347  22.00 147 146
81  -60.80  -70.34   0.54   0.52   0.990    0.04   0.052   2.541  100.9 0.347  22.01 148 147
81   85.67   50.41   0.96   0.51  46.850    0.55   0.051   2.527  100.7 0.347  22.02 149 148
81   -3.08   47.65   0.93   0.51  53.320    0.54   0.051   2.526  100.6 0.347  22.02 150 149
81    6.44 -128.24   0.79   0.51  -8.860    0.42   0.051   2.506  100.2 0.347  22.04 151 150
81  -98.64   55.04   0.61   0.51  36.680    0.17   0.051   2.506  100.2 0.347  22.04 152 151
81  -15.70  -21.70   0.62   0.51 -61.950    0.19   0.051   2.506  100.2 0.347  22.04 153 152
81  -46.62   36.42   0.62   0.50  19.370    0.21   0.050   2.469   99.5 0.347  22.07 154 153
81  -30.08  -54.87   0.76   0.50  -2.690    0.40   0.050   2.465   99.4 0.347  22.07 155 154
81   58.47  -28.98   0.99   0.50  64.950    0.59   0.050   2.454   99.2 0.347  22.08 156 155
81  -74.46   38.52   0.56   0.48  28.000    0.14   0.048   2.379   97.7 0.347  22.15 157 156
81   24.14   22.71   0.49   0.48  23.130    0.02   0.048   2.353   97.1 0.347  22.17 158 157
81   62.10   -3.27   1.43   0.48 -48.460    0.80   0.048   2.352   97.1 0.347  22.18 159 158
81   24.73 -125.74   0.56   0.48 -31.200    0.15   0.048   2.343   96.9 0.347  22.18 160 159
81   42.16  -33.51   1.62   0.48   2.330    0.84   0.047   2.338   96.8 0.347  22.19 161 160
81   22.40    6.79   0.58   0.47  48.500    0.20   0.047   2.335   96.7 0.347  22.19 162 161
81  -82.19   51.71   0.52   0.47 -10.800    0.10   0.047   2.310   96.2 0.347  22.21 163 162
81   57.04  -90.97   0.51   0.47 -81.380    0.08   0.047   2.302   96.1 0.347  22.22 164 163
81  -22.19    4.44   0.51   0.47   8.540    0.09   0.047   2.297   96.0 0.347  22.23 165 164
81   -2.50   38.14   0.71   0.47  51.350    0.40   0.047   2.296   95.9 0.347  22.23 166 165
81   78.93   88.83   0.67   0.47  41.210    0.34   0.046   2.290   95.8 0.347  22.23 167 166
81   72.09  -47.79   0.65   0.46  89.090    0.32   0.046   2.285   95.7 0.347  22.24 168 167
81   67.27 -101.28   0.49   0.46  63.080    0.06   0.046   2.271   95.4 0.347  22.25 169 168
81   11.78  -56.38   0.50   0.46 -85.960    0.09   0.046   2.258   95.1 0.347  22.26 170 169
